province,city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Eastern Samar,Guiuan,Councilor,"Arganda, Marcelino Caliwan",Lelong,Nationalist People's Coalition,5289
Pangasinan,Mapandan,Councilor,"Morales, Catalino Jr. Lalas",Jess,Puwersa ng Masang Pilipino or KNP,5290
Nueva Ecija,Llanera,Councilor,"Pascual, Ronnie Roy Galindy",Ronnie,Laban ng Demokratikong Pilipino,5290
Misamis Occidental,Bonifacio,Councilor,"Maglinte, Julieto Jamero",Lito,Lakas-Christian Muslim Democrats,5290
Bohol,Valencia,Councilor,"Jamodiong, Justo Idul",Osto,Lakas- Christian Muslim Democrats,5291
Benguet,Buguias,Mayor,"Palileng, Thomas Sr. Rufino",Bedenio,Lakas-Christian Muslim Democrats,5292
Batangas,San Luis,Councilor,"Atienza, Bernadette De La Rosa",Berna,Liberal Party,5293
Zamboanga del Norte,Kumalarang,Councilor,"Dakula, Tita Ragojos",Tita,Nationalist People's Coalition,5293
Basilan,Tipo-Tipo,Councilor,"Arasal, Sahibbun Jaukal",Ibbu,Laban ng Demokratikong Pilipino,5293
Nueva Ecija,General Mamerto Natividad,Councilor,"Fabros, Dante Pico",Julio,Lapiang Bagong Lakas ng Nueva Ecija,5294
Cebu,Catmon,Councilor,"Recamadas, Beven Butaya",Ben,Nationalist People's Coalition,5294
Leyte,MacArthur,Mayor,"Leria, Leonardo Balaga",Leonar,Lakas-Christian Muslim Democrats,5296
Zamboanga Sibugay,Malangas,Vice-Mayor,"Tingcang, Marcelo Lubgaban",Eloy,Labang ng Demokratikong Pilipino,5296
Negros Oriental,Tayasan,Councilor,"Absin, Cherry Callad",Cherry,Lakas-Christian Muslim Democrats,5296
Pampanga,Santa Rita,Councilor,"Sazon, Edilberto Jr. Zapanta",Kulapu or Tuyu,Aksyon Demokratiko,5297
Cavite,Mendez Mendez - Nunez,Councilor,"Rafols, Antonio Gatpandan",Tony,Laban ng Demokratikong Pilipino or Partido Magdalo,5297
Ilocos Norte,Sarrat,Councilor,"Ostrea, Samy Denis Rivera",Denisostrea or Austria,Lakas-Christian Muslim Democrats,5298
Leyte,Javier Bugho,Councilor,"De Paz, Ruperta Roa",Bitang,Lakas-Christian Muslim Democrats,5298
Cebu,Samboan,Councilor,"Gamallo, Carolina Penera",Manang Carol,Nationalist People's Coalition,5299
Surigao del Sur,Tago,Councilor,"Luna, Crisanto Gimenez",Anto,Puwersa ng Masang Pilipino,5299
Surigao del Sur,Tago,Councilor,"Luna, Crisanto Gimenez",Anto,Puwersa ng Masang Pilipino,5299
Masbate,Balud,Vice-Mayor,"Sese, Emmanuel T.",Tawi,Independent,5300
Sorsogon,Bulusan,Councilor,"Banares, Manuel ",Aloy,Lakas-Christian Muslim Democrats,5300
Iloilo,Banate,Vice-Mayor,"Palec, Exequiel Jr. Jimenea",Moroy,Lakas-Christian Muslim Democrats,5300
Iloilo,Balasan,Councilor,"Jordan, El Vincidor E.",Bido,Liberal Party,5301
Bohol,Panglao,Councilor,"Hormachuelos, Cerino Sarahina",Nonie,Lakas- Christian Muslim Democrats,5302
Surigao del Sur,Lianga,Councilor,"Moreno, Raymundo Cervantes",Remy,Lakas-Christian Muslim Democrats,5303
Surigao del Sur,Lianga,Councilor,"Moreno, Raymundo Cervantes",Remy,Lakas-Christian Muslim Democrats,5303
Magindanao,Datu Hoffer Ampatuan,Councilor,"Sangki, Abdulkarim Simpal",Bro,Lakas-Christian Muslim Democrats,5303
Camarines Sur,Sagnay,Councilor,"Llagas, Anastacio Ibarientoa",Tasing,Independent,5304
Bohol,Trinidad,Councilor,"Gupita, Pedro Baay",Peter,Laban ng Demokratikong Pilipino,5304
Bohol,Sagbayan Borja,Vice-Mayor,"Gudia, Pastor Logrono",Tor,Lakas- Christian Muslim Democrats,5307
Surigao del Sur,Carrascal,Mayor,"Arreza, Alfred Buar",Aba,Lakas-Christian Muslim Democrats,5307
Surigao del Sur,Carrascal,Mayor,"Arreza, Alfred Buar",Aba,Lakas-Christian Muslim Democrats,5307
La Union,Caba,Councilor,"Crispino, Clyde Patacsil",-,Laban ng Demokratikong Pilipino,5308
Pangasinan,Agno,Councilor,"Cabanilla, Romulo Jr. Damasco",Boying,Lakas-Christian Muslim Democrats,5308
Capiz,Ivisan,Councilor,"Unasin, Ramy Umiten",Ram,Liberal Party,5308
Cebu,Catmon,Councilor,"Rebuyas, Bienvenido Orlanes",Amo Bien,Nationalist People's Coalition,5308
Zamboanga Sibugay,Olutanga,Vice-Mayor,"Contridas, Juan Alcantara",Dodo,Lakas-Christian Muslim Democrats,5309
Leyte,San Isidro,Councilor,"Gulfan, Enrique Moralde",Eking,Lakas-Christian Muslim Democrats,5310
Agusan del Sur,Esperanza,Councilor,"Callanta, Rene Cortes",Idol,Lakas-Christian Muslim Democrats,5310
Agusan del Sur,Esperanza,Councilor,"Callanta, Rene Cortes",Idol,Lakas-Christian Muslim Democrats,5310
Negros Occidental,Pulupandan,Councilor,"Dulman, George Bantigue",George,Lakas-Christian Muslim Democrats,5310
Marinduque,Gasan,Councilor,"Sager, Eleazar Jr. Mallorca",Toto,Independent,5311
Romblon,Cajidiocan,Vice-Mayor,"Ramos, Nicasio Malayo",Nick or Borong,Lakas-Christian Muslim Democrats,5311
Misamis Occidental,Oroquieta City,Mayor,"Azcuna, Zenaida Suing",Zeny,Lakas-Christian Muslim Democrats,5311
Sorsogon,Magallanes,Vice-Mayor,"Rebancos, Agnes Decano",Ging,Lakas-Christian Muslim Democrats,5312
Ilocos Norte,Bacarra,Councilor,"Castro, Manuel Butch S.",Butch,Lakas-Christian Muslim Democrats,5313
Cagayan,Gattaran,Councilor,"Aquino, Dominic Pascua",Odiong,Nationalist People's Coalition,5313
Isabela,Santo Tomas,Councilor,"Talaue, Eduardo Manalo",Eddie,Nationalist People's Coalition,5315
Tarlac,La Paz,Councilor,"Agustin, Flora Marcos",Flora,Lakas-Christian Muslim Democrats,5316
Bohol,Trinidad,Councilor,"Apao, Richsum Nuera",Chum,Laban ng Demokratikong Pilipino,5316
Cebu,Malabuyoc,Mayor,"Creus, Daisy Lim",Daya,Lakas-Christian Muslim Democrats,5317
Negros Occidental,Toboso,Councilor,"De Luna, Medel Delgado",Del,Independent,5317
Misamis Oriental,Initao,Councilor,"Ratunil, Guillermo Sacabin",Guiling,KNP,5318
Sorsogon,Donsol,Councilor,"Magdaraog, Ursula Avisado",Sulay,Lakas-Christian Muslim Democrats,5319
Bukidnon,Damulog,Councilor,"Ravelo, Arturo Lagra",Tata,Lakas-Christian Muslim Democrats,5319
Camiguin,Mahinog,Councilor,"Galochino, Nerio Yamit",Loloy,Lakas-Christian Muslim Democrats,5319
Misamis Occidental,Lopez Jaena,Councilor,"Quimado, Ann Crespatsi Yape",Yape,Lakas-Christian Muslim Democrats,5319
Davao Orienta,Cateel,Councilor,"Castro, Eva Leleth Abelia",Eva,Lakas-Christian Muslim Democrats,5320
Palawan,Brookes Point,Councilor,"Trinidad, Lani Bulawit",Blubites,Puwersa ng Masang Pilipino,5321
Camarines Norte,Capalonga,Councilor,"Arguelles , Mariano Lauce",Naning,Independent,5321
Camarines Norte,Vinzons,Councilor,"Diezmo, Bernardo Fermo",Danding,Independent,5321
Camarines Sur,Ragay,Councilor,"Gonzales, Mateo Jr. Mission",Jojo,Lakas-Christian Muslim Democrats,5321
Tarlac,Iba,Councilor,"Riberal, Virgilio Rocero",Elyong,Lakas-Christian Muslim Democrats,5322
Camarines Sur,San Fernando,Vice-Mayor,"Ragay, Joseph Durante",Joseph,Lakas-Christian Muslim Democrats,5323
Basilan,Tuburan,Councilor,"Latip, John Halilulla",Jing Jong,Independent,5323
Western Samar,Catbalogan City,Councilor,"Redaja, Leo Guevarra",Leo,Lakas-Christian Muslim Democrats,5324
Ilocos Norte,Bacarra,Councilor,"Lazo, Mario Madolora",Mario,Lakas-Christian Muslim Democrats,5326
Isabela,Jones,Councilor,"Soriano, Nellie Guillermo",Nel,Partido ng Demokratikong Pilipino-Lakas ng Bayan,5327
Camarines Sur,Baao,Councilor,"Briones, Victoria Badiola",Toying,Liberal Party,5327
Capiz,Dumalag,Councilor,"Castano, Samuel Modelo",Olak,Puwersa ng Masang Pilipino,5327
Pangasinan,Asingan,Councilor,"Ligero, Beatriz Dominguez",Bating,Lakas-Christian Muslim Democrats or Nationalist People's Coalition,5328
Batangas,Santa Teresita,Vice-Mayor,"Mendoza, Anna Marie Ilagan",Ana,Liberal Party,5328
Northern Samar,Lope De Vega,Councilor,"Gubat, Manolito Jr. Formaran",Boboylampin,Aksyon Demokratiko,5328
Cebu,Sogod,Councilor,"Lumapas, Gamaliel Bacayo",Boy Gamay,Nationalist People's Coalition,5329
Zamboanga del Norte,Dumalinao,Councilor,"Ligan, Francisco Jr. Lambo",Jun,Lakas-Christian Muslim Democrats,5329
Camarines Sur,Canaman,Mayor,"Abante, Joel David Severo",Jid,Liberal Party,5330
Iloilo,Anilao,Councilor,"Altamira, Margarita Arandilla",Garet,Kabalikat ng Malayang Pilipino,5330
Isabela,Mallig,Councilor,"Calderon, Jose Puyot",Jojo,Laban ng Demokratikong Pilipino,5331
Palawan,Coron,Councilor,"Pe, Jim Gerald L.",Jim Jim,Lakas-Christian Muslim Democrats,5331
Siquijor,Siquijor,Councilor,"Macahis, Delfin Lontayao",-,Lakas-Christian Muslim Democrats,5332
Masbate,Baleno,Councilor,"Valdemoro, Alex Quintanar",AlexorAllan,Lakas-Christian Muslim Democrats,5333
Quezon,San Francisco Aurora,Councilor,"Navarro, Ronald Monsanto",Onad,Liberal Party,5334
Ilocos Norte,Pasuquin,Councilor,"Dela Cruz, Elsie Valdez",Bascao,Lakas-Christian Muslim Democrats,5335
Antique,Barbaza,Councilor,"Necesario, Rogelio Manalo",Dalos,Lakas-Christian Muslim Democrats,5335
Agusan del Norte,Magallanes,Councilor,"Cumba, Carlito Cupin",Toto,Lakas-Christian Muslim Democrats,5336
Tarlac,Santa Cruz,Councilor,"Merced, Miguel Jr. Barnachea",Mike,Nacionalista Party,5337
Quezon,San Antonio,Councilor,"Pentinio, Manolito Burgos",Lito,KNP,5337
Palawan,Balabac,Vice-Mayor,"Hussin, Hadz Ismael Asmad",Hadz,Liberal Party,5337
Sorsogon,Matnog,Councilor,"Garalde, Romeo Garinto",Romy,Lakas-Christian Muslim Democrats,5337
Agusan del Sur,Bunawan,Councilor,"Ong, Lorelie Reyes",Lore,Lakas-Christian Muslim Democrats,5337
Agusan del Sur,Bunawan,Councilor,"Ong, Lorelie Reyes",Lore,Lakas-Christian Muslim Democrats,5337
Ilocos Norte,Solsona,Councilor,"Factora, Adlai Castueras",Adlai,Independent,5338
Zamboanga del Norte,Sominot Don Mariano Marcos,Vice-Mayor,"Poloyapoy, Ronaldo Calamba",Loloy,Lakas-Christian Muslim Democrats,5339
Palawan,San Vicente,Councilor,"Medina, Teodoro Cabili",Doroy or Roy,Independent,5340
Camarines Norte,Mercedes,Councilor,"Custado, Corazon Quintela",Madam,Lakas-Christian Muslim Democrats,5340
Quezon,General Nakar,Vice-Mayor,"Portillo, Bobby Aumentado",Baby,Laban ng Demokratikong Pilipino,5341
Nueva Ecija,Penaranda,Councilor,"Alarilla, Ricardo Bernardo",Pate,Lapiang Bagong Lakas ng Nueva Ecija,5342
Capiz,Sapi-an,Councilor,"Gallardo, Jonathan Oquendo",Nonoy,Lakas-Christian Muslim Democrats,5342
Pangasinan,Bani,Councilor,"Abalos, Reynaldo Caranto",Nardo,Lakas-Christian Muslim Democrats,5343
Cagayan,Gattaran,Councilor,"Ubina, Orlando Harve",Bogie,Independent,5343
Nueva Vizcaya,Diadi,Councilor,"Soriano, Jaime Quinto",Jimi,Independent,5343
Iloilo,Alimodian,Councilor,"Anas, Romeo Amaguin",Roming,Ugyon Party,5343
Misamis Occidental,Clarin,Councilor,"Demecillo, Benjamin Sr. Catamco",Ben,Lakas-Christian Muslim Democrats,5343
Albay,Pio Duran,Councilor,"Lingcaso, Edwin Marquez",Win,Aksyon Demokratiko,5344
Aklan,Malay,Councilor,"Aron, Julieta Altubar",Juliet,Lakas-Christian Muslim Democrats,5344
Cebu,Alegria,Councilor,"Aller, Nilo Alocillo",Nilo,Lakas-Christian Muslim Democrats,5344
Lanao del Norte,Baroy,Mayor,"Rizon, Isagani Bayate",Gani,Lakas-Christian Muslim Democrats,5345
Quezon,General Nakar,Mayor,"Avellaneda, Hernando Sr. Prohibido",Gapos,Laban ng Demokratikong Pilipino,5347
Pampanga,San Simon,Councilor,"Carino, George Macalino",Ojie,Lakas- Christian Muslim Democrats,5348
Quezon,Pitogo,Councilor,"Jaranilla, Joselito Lozada",Owie,Liberal Party,5348
Guimaras,Jordan,Councilor,"Chavez, Cresente Jr. Pinuela",Engue,Liberal Party,5348
Zamboanga Sibugay,Roseller Lim,Vice-Mayor,"Sumicad, Wilson Remegio",,Labang ng Demokratikong Pilipino,5348
Misamis Occidental,Aloran,Councilor,"Cagampang, Joy Mutia",Joy,Reporma-LM,5348
Davao Orienta,Cateel,Councilor,"Chua, Wilbur Yu",Maning,Independent,5348
Bohol,Maribojoc,Councilor,"Reselosa, Leoncio Escabarte",Boy,Laban ng Demokratikong Pilipino,5349
Cebu,Tabuelan,Councilor,"Salubre, Fausto Simbajon",Toto,Independent,5349
Zamboanga del Norte,Kumalarang,Vice-Mayor,"Dacula, Tato Compania",Toh,Nationalist People's Coalition,5349
Tarlac,Iba,Councilor,"Tabile, Lanie Ellano",Pards,Laban ng Demokratikong Pilipino,5350
Quezon,Unisan,Councilor,"Lat, Bienvinido Sibulo",Ben,Laban ng Demokratikong Pilipino,5350
Romblon,Cajidiocan,Councilor,"Maca, Mabini Tarrosa",Mabing,Lakas-Christian Muslim Democrats,5351
Negros Oriental,Vallehermoso,Councilor,"Teologo, Archie Jerez",Boy,Lakas-Christian Muslim Democrats,5351
Pangasinan,Dagupan City,Vice-Mayor,"Kho, Charlito Mula",-,Lakas-Christian Muslim Democrats,5353
Tarlac,San Marcelino,Councilor,"Mauricio, Arsenio Jr. Agapin",Jun,Independent,5353
Capiz,Sigma,Councilor,"Francisco, Melbar Ponsaran",Nonoy,Lakas-Christian Muslim Democrats,5354
Bohol,Pres. Carlos P. Garcia Pitogo,Councilor,"Avenido, Fausto Enoo",Osto,Lakas- Christian Muslim Democrats,5354
Cebu,Asturias,Councilor,"Magbanua, Orlando Noel",Lando,Independent,5354
Orintal Mindoro,Bansud,Councilor,"Bautista, Nestor Adarlo","Engr, Nes",Liberal Party,5355
Occidental Mindoro,Lubang,Mayor,"Tesorio, Policarpo Cajayon",Polly,Lakas-Christian Muslim Democrats,5356
Capiz,Sigma,Councilor,"Joaquin, Cleo Jude Alfonso",Cleo,Lakas-Christian Muslim Democrats,5356
Ilocos Sur,Sinait,Councilor,"Zapata, Jose Bayuga",Pepito,Lakas-Christian Muslim Democrats,5357
Western Samar,Tagapul-an,Councilor,"Tomacas, Delorde Simbejon",Nocnoc,Lakas-Christian Muslim Democrats,5357
Quezon,San Francisco Aurora,Councilor,"Edano, Rolando Panganiban",Olan,Liberal Party,5358
La Union,Aringay,Councilor,"Mapanao, Rodolfo Mapanao",Bagwer,Lakas-Christian Muslim Democrats,5360
Zamboanga Sibugay,Olutanga,Councilor,"Jailani, Sabre Arabangsa",Hadji,Lakas-Christian Muslim Democrats,5360
Laguna,Majayjay,Councilor,"Coria, Merdin Margaret Modina",Mm,Lakas-Christian Muslim Democrats,5361
Camarines Norte,Mercedes,Councilor,"Salen, Adonis Difuntorum",Ads,Nationalist People's Coalition,5363
Bohol,San Miguel,Vice-Mayor,"Bonior, Claudio Cajes",Ludy,Lakas- Christian Muslim Democrats,5363
Northern Samar,Las Navas,Councilor,"Martires, Manuel Tan",Awe,Lakas-Christian Muslim Democrats,5363
Ilocos Sur,Magsingal,Councilor,"Isaguirre, Erwin Baldoria",Erwin,Lakas-Christian Muslim Democrats,5364
Masbate,Milagros,Councilor,"Villasis, Anthony Escalante",Ton,Independent,5364
Pampanga,Sasmuan Sexmoan,Councilor,"Marucut, Rowel Panlaqui",Coach,Lakas- Christian Muslim Democrats,5365
Antique,Bugasong,Councilor,"Felipe, Lily Pe",Lily Pe,Liberal Party,5365
Capiz,Panitan,Councilor,"Caldeo, Edgardo Dorado",Boy,Independent,5365
Pangasinan,Bani,Councilor,"De Guzman, Arsenio Baysic",Arsie,Laban ng Demokratikong Pilipino,5366
Iloilo,San Dionisio,Councilor,"Vistavilla, Ramon Magnifico",Mon,Lakas-Christian Muslim Democrats,5366
Ilocos Sur,San Juan Lapog,Vice-Mayor,"Varilla, Richard Vibangco",Ric,Lakas-Christian Muslim Democrats,5367
La Union,San Gabriel,Vice-Mayor,"Dumaoang, Isagani Laoeng",Gani,Nationalist People's Coalition,5367
Iloilo,Zarraga,Councilor,"Diestro, Tarcila M.",Tarcila Diestro,Lakas-Christian Muslim Democrats,5367
Davao Orienta,Banaybanay,Councilor,"Patricio, Glicerio Jr. Olan-Olan","Jun, Patricio or Jr.",Lakas-Christian Muslim Democrats,5367
Western Samar,Calbayog City,Vice-Mayor,"Mutia, Sandra Matrona Abejuela",Rona,Lakas-Christian Muslim Democrats,5368
Camiguin,Mahinog,Councilor,"Somobay, Leoncio Pajalla",Leonie,Lakas-Christian Muslim Democrats,5368
Pangasinan,Bani,Councilor,"Austria, Maria Paz Soriano",Paz,Laban ng Demokratikong Pilipino,5369
Pangasinan,Natividad,Councilor,"Zaragoza, Bobon Jr. Legaspi",Bobon,Independent,5369
Cagayan,Gonzaga,Councilor,"Cabie, Zenaida Bucaneg",Aida,Nationalist People's Coalition,5369
Palawan,Sofrono Espanola,Councilor,"Moreno, Marcos Belarmino",Macoy,Lakas-Christian Muslim Democrats,5369
Leyte,Capoocan,Vice-Mayor,"Oriel, Salvador Nombre",Totoy,Lakas-Christian Muslim Democrats,5370
Basilan,Tuburan,Councilor,"Alano, Muruwa Jaiyari",Lady Ariane,Aksyon Demokratiko,5370
Antique,Tibiao,Mayor,"Tamayo, Sotera Importante",Nening Masa,Liberal Party,5371
Aklan,Banga,Mayor,"Fuentes, Jeremy Nabor",Nonoy,Liberal Party,5372
Masbate,Uson,Councilor,"Merdegia, Roque Valenzuela",Oking,Lakas-Christian Muslim Democrats,5373
Nueva Ecija,Rizal,Councilor,"Mangapis, Dwight Garcia",Dwt,Lakas-Christian Muslim Democrats,5374
Northern Samar,Catarman,Councilor,"Orsolino, Abner Mirasol",Kuya Abner,Lakas-Christian Muslim Democrats,5374
Bukidnon,Don Carlos,Councilor,"Lopina, Henry Achay",Bobong,Lakas-Christian Muslim Democrats,5374
Ilocos Sur,Sinait,Councilor,"Yoro, Ernesto Yoro",Erning,Lakas-Christian Muslim Democrats,5375
Ilocos Sur,Santa Maria,Councilor,"Dasalla, Ernesto Jr. Lagmay",Edwin,Liberal Party,5376
Antique,Pandan,Councilor,"Candari, Patria Ferranco",Nen Patring,Independent,5376
Davao Orienta,San Isidro,Councilor,"Hao, Flora Bacalla",Flor,Kabalikat ng Malayang Pilipino,5376
Camarines Sur,Caramoan,Councilor,"Alvarez, Edgar Recto",Edgar,Lakas-Christian Muslim Democrats,5377
Cebu,Moalboal,Vice-Mayor,"Pocong, Felix Jr. Quibido",Felix,Lakas-Christian Muslim Democrats or Nationalist People's Coalition,5377
La Union,Bangar,Councilor,"Villanueva, Jesus Navor",Jess,Nationalist People's Coalition,5378
Aklan,New Washington,Councilor,"Sucgang, Raul Gregorio",Raul,Lakas-Christian Muslim Democrats,5378
Aklan,Numancia,Councilor,"Ibabao, Oscar Rufin",Oca,Lakas-Christian Muslim Democrats,5378
Basilan,Tipo-Tipo,Councilor,"Indal, Mahmoda Ambo",Ngay,Independent,5378
Romblon,San Fernando,Mayor,"Madrona, Lourdes Corpin",Diding,Lakas-Christian Muslim Democrats,5379
Capiz,Dumalag,Councilor,"Teves, Leo Villar",Nong,Independent,5379
Agusan del Sur,Esperanza,Councilor,"Resare, Igmedio Toribio",Igme,Lakas-Christian Muslim Democrats,5379
Agusan del Sur,Esperanza,Councilor,"Resare, Igmedio Toribio",Igme,Lakas-Christian Muslim Democrats,5379
Bukidnon,Kalilangan,Councilor,"Damasing, Marybeth Canoy",Inday,Lakas-Christian Muslim Democrats,5380
Camiguin,Mahinog,Councilor,"Vicente, Alex Jamero",Alex,Lakas-Christian Muslim Democrats,5382
Pangasinan,Sison,Councilor,"Villoso, Santiago Bulatao",Ago,Lakas-Christian Muslim Democrats or Nationalist People's Coalition,5384
Camarines Sur,Caramoan,Councilor,"Enciso, Celestino Bien",Tino,Lakas-Christian Muslim Democrats,5384
Bohol,Mabini,Councilor,"Tutor, Crispin Bucio",Cris,Lakas- Christian Muslim Democrats,5384
Southern Leyte,Bontoc,Councilor,"Obbus, Reynaldo Dulfo",Rene,Lakas-Christian Muslim Democrats,5384
Eastern Samar,Oras,Councilor,"Maestre, Ricardo Javier",Onoy,Nationalist People's Coalition,5385
Iloilo,Banate,Councilor,"Bustamante, Vincent Combong",Toto,Lakas-Christian Muslim Democrats,5387
Davao Orienta,Manay,Councilor,"Manuay, Alvino Tuba",Vinoy,Laban ng Demokratikong Pilipino,5389
Agusan del Sur,Loreto,Vice-Mayor,"Reyes, Herminio Casal",Tata,Lakas-Christian Muslim Democrats,5389
Agusan del Sur,Loreto,Vice-Mayor,"Reyes, Herminio Casal",Tata,Lakas-Christian Muslim Democrats,5389
Tarlac,Castillejos,Councilor,"Fastidio, Felita Quimen",Pilita,Nacionalista Party,5390
Laguna,Pagsanjan,Councilor,"Macalalag, Leilani Fernandez",Lani Fernandez,Philippine Democratic Socialist Party,5391
Davao del Norte,San Isidro,Bacon District,"Pichon, Jaime Adormeo",James,Lakas-Christian Muslim Democrats,5391
Negros Oriental,Dauin,Councilor,"Ozoa, Enrique Alagasi",Eking,Nationalist People's Coalition,5391
Negros Occidental,Sagay City,Mayor,"Dela Cruz, Cynthia Jagurin",Inday Bebing,Lakas-Christian Muslim Democrats or Nationalist People's Coalition or United Negros Alliance,5393
Sorsogon,Pilar,Councilor,"Lobrigo, Nestor Loriaga",Tor,Independent,5394
Guimaras,Nueva Valencia,Councilor,"Gambalan, Ma Luz Garolacan",Malot,Lakas-Christian Muslim Democrats,5394
Ilocos Norte,Solsona,Councilor,"Vicente, Gervacio Bayudan",Basiong,Independent,5395
Cebu,Moalboal,Councilor,"Abenido, Nelson Vergara",Nel,Lakas-Christian Muslim Democrats,5395
Albay,Malilipot,Councilor,"Bolanos, Nida Buella",Nida,Aksyon Demokratiko,5396
Isabela,Santo Tomas,Councilor,"Arquero, Moises Bumatay",Moi,Nationalist People's Coalition,5397
Iloilo,Anilao,Vice-Mayor,"Sargado, June Deocampo",Pitsik,Lakas-Christian Muslim Democrats,5397
Bohol,Alburquerque,Councilor,"Ayuban, Pedro Burato",Edot,Lakas- Christian Muslim Democrats,5397
Cebu,Compostela,Councilor,"Reynes, Joselito Valencia",Cocoy Dodong Cocoy,Nationalist People's Coalition,5397
Isabela,Naguilian,Councilor,"Capala, Romeo Valerio",Rr,Nationalist People's Coalition,5398
Laguna,Kalayaan,Councilor,"Ramiro, Christopher Paner",Topher,Laban ng Demokratikong Pilipino,5398
Compostela Valley,Montevista,Councilor,"Butawan, Elvis Lagbao","Elvis, Bodo",KNP-Laban ng Demokratikong Pilipino,5399
Nueva Ecija,Penaranda,Councilor,"Canlas , Felixberto Alfonso",Feleng,Lapiang Bagong Lakas ng Nueva Ecija,5400
Sorsogon,Castilla,Councilor,"Marantal, Bienvenido Monteon",Bien,Nationalist People's Coalition,5400
Fourth District,Pateros,Councilor - 1st District,"Dionisio, Napoleon Jr. Flores",Nap,Lakas- Christian Muslim Democrats,5402
Antique,Pandan,Councilor,"Gumboc, Raymund Nonato Velasco",Mon-Mon,Independent,5402
Negros Oriental,Jimalalud,Councilor,"Gantalao, Jojo Gargar",Apay,Aksyon Demokratiko,5402
Ilocos Norte,Paoay,Councilor,"Llaguno, Cesar Gonzales",Sarski,Laban ng Demokratikong Pilipino,5407
Aurora,San Luis,Councilor,"Pimentel, Tristan Eric Obra",Tit-Tan,Independent,5407
Negros Occidental,San Enrique,Councilor,"Magno, Mario Espartero",Mayok,Puwersa ng Demokratikong Pilipino,5407
Pampanga,Santa Rita,Councilor,"Santos, Orlando Carlos",Orling,Lakas- Christian Muslim Democrats or Nationalist People's Coalition,5408
Leyte,Merida,Councilor,"Avila, Bonifacio Laborte",Boning,Nationalist People's Coalition,5408
Western Samar,Catbalogan City,Councilor,"Honrales, Arturo Tabon",Turing,Lakas-Christian Muslim Democrats,5408
Zamboanga del Norte,Pitogo,Mayor,"Dolauta, Rolando Rodriguez",Lolot,Nationalist People's Coalition,5408
